Temp,Humidity,Fertility,Score
32.9,20.3,78.0,52.9
27.2,34.8,80.1,77.6
27.2,34.8,80.1,77.6
13.8,40.0,76.7,67.5
13.8,40.0,76.7,67.5
41.5,64.9,13.6,39.7
41.5,64.9,13.6,39.7
30.7,49.6,68.1,84.3
39.1,98.0,79.1,64.6
10.3,66.4,58.2,59.9
10.3,66.4,58.2,59.9
12.0,77.8,5.5,35.9
12.0,77.8,5.5,35.9
35.4,78.9,14.0,66.1
27.8,98.8,38.5,66.3
40.7,33.3,3.7,20.5
40.7,33.3,3.7,20.5
36.8,10.2,73.2,35.9
36.8,10.2,73.2,35.9
17.2,80.6,49.2,45.0
17.2,80.6,49.2,45.0
21.2,19.0,23.5,41.0
21.2,19.0,23.5,41.0
38.2,84.0,18.2,61.4
33.2,60.6,83.3,85.6
30.7,79.6,17.1,44.3
30.7,79.6,17.1,44.3
44.1,73.9,88.3,44.0
44.1,73.9,88.3,44.0
17.8,83.6,51.8,73.3
18.6,70.0,27.8,79.8
10.4,43.4,5.5,47.4
10.4,43.4,5.5,47.4
20.3,48.5,77.2,95.0
20.3,48.5,77.2,95.0
24.2,20.6,97.1,76.7
24.2,20.6,97.1,76.7
20.5,39.2,80.3,80.6
20.5,39.2,80.3,80.6
37.1,76.1,67.1,70.6
32.9,32.9,17.0,64.4
16.3,74.1,38.5,52.5
16.3,74.1,38.5,52.5
11.0,31.8,88.0,57.3
11.0,31.8,88.0,57.3
15.5,21.6,58.3,66.5
39.3,75.7,92.4,78.8
27.5,30.7,47.4,68.2
27.5,30.7,47.4,68.2
43.3,30.9,83.3,45.8
43.3,30.9,83.3,45.8
18.2,73.6,99.3,68.4
18.2,73.6,99.3,68.4
42.6,45.2,23.5,40.5
42.6,45.2,23.5,40.5
27.8,99.2,92.2,80.0
38.4,11.0,42.5,58.5
24.6,79.7,93.7,82.2
24.6,79.7,93.7,82.2
32.5,62.7,62.8,74.7
32.5,62.7,62.8,74.7
30.7,99.5,29.2,63.2
17.2,96.0,3.1,52.7
26.5,60.5,35.3,79.3
26.5,60.5,35.3,79.3
10.9,37.7,41.8,40.8
10.9,37.7,41.8,40.8
27.3,89.3,9.3,43.4
27.3,89.3,9.3,43.4
12.3,24.0,6.6,58.6
41.0,87.7,50.7,56.3
21.6,83.0,8.5,47.6
21.6,83.0,8.5,47.6
14.7,20.5,96.2,49.5
14.7,20.5,96.2,49.5
10.2,88.6,18.0,28.9
10.2,88.6,18.0,28.9
27.9,17.3,43.2,65.2
31.9,72.3,46.2,72.1
14.4,50.7,74.6,67.1
14.4,50.7,74.6,67.1
11.3,62.1,11.1,46.8
11.3,62.1,11.1,46.8
32.5,54.7,6.3,74.8
40.9,14.9,68.3,69.6
14.3,30.6,32.1,65.1
29.9,31.0,87.6,81.9
29.9,31.0,87.6,81.9
30.0,84.5,2.6,45.7
30.0,84.5,2.6,45.7
32.4,36.5,37.7,71.8
16.7,38.7,50.5,55.2
16.7,38.7,50.5,55.2
38.4,31.8,24.2,23.9
38.4,31.8,24.2,23.9
18.0,93.6,31.9,63.0
19.9,58.4,8.8,82.4
25.1,84.8,24.4,51.6
25.1,84.8,24.4,51.6
12.9,53.8,11.4,48.9
12.9,53.8,11.4,48.9
16.5,76.7,83.6,82.6
22.2,41.7,60.8,82.7
44.3,82.3,93.0,72.0
35.1,72.7,59.0,51.1
35.1,72.7,59.0,51.1
20.0,28.4,87.2,71.2
20.0,28.4,87.2,71.2
42.9,35.5,94.1,82.4
25.9,84.2,53.4,60.8
25.9,84.2,53.4,60.8
29.2,16.2,79.6,56.1
29.2,16.2,79.6,56.1
33.1,62.2,53.1,75.5
13.1,80.3,57.9,69.8
26.0,90.7,51.4,49.9
26.0,90.7,51.4,49.9
30.1,63.3,98.0,92.3
27.6,38.5,46.1,67.0
27.6,38.5,46.1,67.0
20.0,28.6,52.6,72.0
23.8,48.6,93.0,94.6
37.9,16.5,63.8,32.8
37.9,16.5,63.8,32.8
44.6,85.3,1.7,11.5
44.6,85.3,1.7,11.5
39.3,79.1,36.8,59.5
41.2,69.0,16.4,42.6
41.2,69.0,16.4,42.6
41.5,85.6,18.6,58.8
11.2,46.5,5.1,66.1
32.4,44.9,12.6,56.7
32.4,44.9,12.6,56.7
39.7,87.6,84.6,36.5
39.7,87.6,84.6,36.5
12.2,29.0,68.2,70.2
12.4,50.2,54.2,61.2
12.4,50.2,54.2,61.2
24.2,87.2,85.3,84.1
19.4,63.3,51.3,83.6
12.5,70.6,33.6,70.3
13.9,46.5,18.0,47.0
13.9,46.5,18.0,47.0
30.0,59.4,56.2,84.8
30.0,59.4,56.2,84.8
14.6,27.8,9.8,62.3
34.7,93.5,76.0,38.2
34.7,93.5,76.0,38.2
24.2,26.4,94.7,84.4
40.4,27.3,57.9,69.7
10.8,50.2,43.7,60.8
10.8,50.2,43.7,60.8
41.1,34.5,92.6,44.8
41.1,34.5,92.6,44.8
42.1,96.2,22.0,56.0
22.0,40.6,93.3,97.5
22.0,40.6,93.3,97.5
44.5,51.8,59.0,69.9
12.9,21.0,35.6,58.7
21.3,14.9,15.0,36.1
21.3,14.9,15.0,36.1
27.3,44.8,78.4,96.4
27.3,44.8,78.4,96.4
15.0,11.0,48.6,57.4
25.1,49.6,89.6,97.6
25.1,49.6,89.6,97.6
44.8,85.6,71.0,61.6
12.1,41.3,50.5,72.5
22.7,29.9,52.4,59.3
22.7,29.9,52.4,59.3
13.9,25.1,6.2,59.7
24.6,28.3,82.8,66.5
24.6,28.3,82.8,66.5
18.3,70.9,10.0,41.1
18.3,70.9,10.0,41.1
10.4,64.8,24.7,67.4
16.3,21.6,98.6,76.7
20.6,89.8,94.8,72.8
20.6,89.8,94.8,72.8
28.0,75.9,38.5,68.3
28.0,75.9,38.5,68.3
30.1,88.5,32.3,68.1
44.7,87.4,55.7,55.2
33.1,74.6,65.7,74.6
28.5,43.3,87.7,90.4
28.5,43.3,87.7,90.4
37.2,25.9,65.9,40.4
37.2,25.9,65.9,40.4
32.0,79.2,46.9,69.2
23.4,82.0,14.6,51.7
23.4,82.0,14.6,51.7
25.2,30.3,37.6,63.4
25.2,30.3,37.6,63.4
17.5,75.7,90.3,86.0
32.5,56.4,45.6,77.0
33.5,11.0,27.8,23.5
33.5,11.0,27.8,23.5
16.6,15.2,59.6,35.7
16.6,15.2,59.6,35.7
38.8,57.8,28.3,68.2
25.9,54.7,87.7,93.8
12.0,99.6,9.4,45.3
26.1,23.5,9.9,45.4
26.1,23.5,9.9,45.4
27.2,92.2,16.3,40.1
27.2,92.2,16.3,40.1
19.8,11.7,88.7,70.3
36.9,31.9,5.2,30.6
36.9,31.9,5.2,30.6
40.5,77.1,31.0,32.3
40.5,77.1,31.0,32.3
33.2,80.4,35.6,66.7
33.5,80.9,29.9,66.2
27.6,22.9,17.1,45.7
27.6,22.9,17.1,45.7
18.5,29.9,63.3,43.7
18.5,29.9,63.3,43.7
40.8,96.7,98.7,72.1
21.1,61.1,2.4,81.9
40.2,95.3,93.0,70.7
35.7,57.0,27.3,54.2
35.7,57.0,27.3,54.2
10.5,68.8,86.1,68.3
10.5,68.8,86.1,68.3
27.2,78.6,78.6,83.3
13.8,17.4,76.9,32.8
13.8,17.4,76.9,32.8
36.4,25.2,77.0,39.4
36.4,25.2,77.0,39.4
12.4,19.9,70.6,65.2
43.1,17.5,69.0,69.2
36.8,80.7,85.6,42.2
36.8,80.7,85.6,42.2
12.8,54.7,24.3,52.2
44.2,59.8,44.1,64.6
12.8,54.7,24.3,52.2
41.4,84.3,70.9,64.8
15.7,74.5,90.9,85.1
13.2,88.4,35.8,28.9
13.2,88.4,35.8,28.9
28.8,16.1,85.2,63.7
28.8,16.1,85.2,63.7
17.9,61.9,37.6,82.4
34.6,71.1,57.4,71.6
30.3,22.6,95.2,86.0
43.0,80.0,85.3,45.5
43.0,80.0,85.3,45.5
39.5,76.0,66.5,36.1
39.5,76.0,66.5,36.1
38.2,95.4,60.9,59.2
20.6,59.6,12.6,71.1
20.6,59.6,12.6,71.1
31.4,49.6,11.1,57.4
31.4,49.6,11.1,57.4
43.3,28.6,47.7,63.3
37.6,74.1,6.6,67.2
14.9,36.3,82.6,55.1
31.5,80.2,12.2,33.0
31.5,80.2,12.2,33.0
14.9,36.3,82.6,55.1
11.8,91.1,96.7,75.9
34.4,34.7,3.0,63.1
16.1,57.0,1.0,75.1
16.7,29.4,83.1,54.3
16.7,29.4,83.1,54.3
23.7,13.2,17.7,37.1
23.7,13.2,17.7,37.1
15.8,18.8,93.7,73.1
32.5,91.8,45.9,35.0
32.5,91.8,45.9,35.0
20.0,16.9,64.1,56.0
20.0,16.9,64.1,56.0
36.0,57.4,13.5,71.4
37.1,62.8,66.5,75.9
35.5,55.5,1.0,43.5
35.5,55.5,1.0,43.5
16.1,33.4,6.1,40.8
16.1,33.4,6.1,40.8
40.8,44.8,53.0,71.3
26.5,56.2,89.4,93.8
44.3,91.3,13.5,3.5
44.3,91.3,13.5,3.5
29.4,62.0,7.5,74.0
29.4,62.0,7.5,74.0
13.1,75.0,6.7,63.3
36.0,80.9,97.6,81.8
43.9,42.0,16.1,35.2
43.9,42.0,16.1,35.2
16.4,55.1,78.9,78.7
16.4,55.1,78.9,78.7
23.2,80.3,41.3,78.1
22.7,77.4,85.6,88.1
41.9,26.5,84.2,78.7
13.3,34.5,7.6,29.3
13.3,34.5,7.6,29.3
28.4,80.5,65.2,63.0
28.4,80.5,65.2,63.0
42.8,77.8,32.8,28.6
42.8,77.8,32.8,28.6
22.3,91.3,44.9,48.5
22.3,91.3,44.9,48.5
20.7,53.7,95.2,95.3
28.9,55.0,49.8,81.1
12.2,15.2,82.7,66.4
41.9,13.7,21.1,6.2
41.9,13.7,21.1,6.2
44.7,54.9,91.0,61.9
44.7,54.9,91.0,61.9
38.7,62.7,6.7,68.4
19.0,56.8,85.3,93.0
38.2,64.5,45.9,49.4
38.2,64.5,45.9,49.4
20.4,78.2,14.1,60.0
22.2,91.0,84.9,80.8
20.4,78.2,14.1,60.0
30.3,55.9,49.2,79.5
30.4,82.5,21.1,36.9
30.4,82.5,21.1,36.9
13.7,59.4,96.8,75.9
13.7,59.4,96.8,75.9
15.6,53.4,40.5,80.4
22.3,80.6,85.8,86.6
35.3,30.0,39.8,67.2
18.8,30.6,4.5,41.8
18.8,30.6,4.5,41.8
38.5,40.7,36.4,44.4
38.5,40.7,36.4,44.4
36.4,70.2,91.6,82.6
14.3,40.6,34.7,53.3
14.3,40.6,34.7,53.3
17.2,95.0,46.3,64.2
39.5,45.6,0.1,34.1
39.5,45.6,0.1,34.1
11.1,60.6,75.6,78.7
20.9,28.6,69.7,65.8
20.9,28.6,69.7,65.8
20.2,26.5,14.7,51.8
20.2,26.5,14.7,51.8
30.7,46.6,41.7,77.2
43.3,60.9,1.5,64.9
28.4,65.0,88.5,89.7
22.0,19.3,67.8,56.1
22.0,19.3,67.8,56.1
16.6,92.7,35.5,28.5
16.6,92.7,35.5,28.5
10.2,17.6,18.6,53.7
13.5,20.2,90.1,72.0
27.6,27.1,65.8,62.8
27.6,27.1,65.8,62.8
27.9,78.9,58.9,71.8
27.9,78.9,58.9,71.8
41.9,28.2,41.2,62.0
29.5,50.8,52.7,84.7
29.5,50.8,52.7,84.7
28.5,64.1,2.5,72.1
28.5,64.1,2.5,72.1
22.7,55.8,18.4,82.4
33.5,64.5,33.3,71.8
38.0,86.5,40.0,58.3
23.1,58.3,89.9,94.2
23.1,58.3,89.9,94.2
31.8,53.5,88.4,82.3
31.8,53.5,88.4,82.3
15.5,44.3,47.0,76.7
17.5,98.5,31.4,58.6
13.2,41.9,67.5,64.2
13.2,41.9,67.5,64.2
34.0,25.0,24.9,60.9
25.4,32.7,82.5,77.1
25.4,32.7,82.5,77.1
15.4,67.5,55.4,72.2
15.4,67.5,55.4,72.2
21.0,73.0,64.0,83.0
34.9,60.8,35.4,71.9
16.7,24.5,10.4,33.2
16.7,24.5,10.4,33.2
14.4,70.9,53.2,76.3
40.4,29.0,28.6,15.7
40.4,29.0,28.6,15.7
13.5,63.1,66.8,65.5
13.5,63.1,66.8,65.5
25.6,41.7,98.6,94.0
33.0,73.6,44.8,70.1
25.8,38.6,80.2,78.9
25.8,38.6,80.2,78.9
31.8,69.8,10.9,72.8
18.1,30.8,19.0,47.2
18.1,30.8,19.0,47.2
13.5,22.2,65.7,39.9
13.5,22.2,65.7,39.9
29.1,38.9,79.4,88.3
39.2,32.1,72.5,77.5
12.1,39.0,40.0,38.4
12.1,39.0,40.0,38.4
30.3,77.4,14.8,72.1
19.8,94.2,72.1,44.1
19.8,94.2,72.1,44.1
24.8,16.3,12.3,38.3
24.8,16.3,12.3,38.3
32.2,21.4,59.9,74.0
40.2,14.6,14.8,50.3
26.5,72.2,62.9,68.8
26.5,72.2,62.9,68.8
30.6,22.2,24.3,60.8
17.6,19.4,62.1,41.0
17.6,19.4,62.1,41.0
34.0,75.2,84.9,65.1
34.0,75.2,84.9,65.1
28.0,62.7,61.5,82.0
16.7,42.7,13.7,74.5
40.3,93.6,37.5,10.3
40.3,93.6,37.5,10.3
44.8,18.1,43.4,57.5
13.8,84.3,2.9,18.2
13.8,84.3,2.9,18.2
19.7,18.2,96.7,47.5
19.7,18.2,96.7,47.5
24.2,48.3,24.5,79.3
27.1,70.9,70.3,75.8
27.1,70.9,70.3,75.8
39.1,42.2,50.1,71.4
30.0,53.2,7.9,72.0
30.0,53.2,7.9,72.0
15.5,47.1,25.1,62.6
15.5,47.1,25.1,62.6
23.8,60.1,98.6,96.2
17.4,42.5,23.8,60.0
17.4,42.5,23.8,60.0
18.6,91.6,59.9,70.8
44.1,78.4,58.2,37.2
44.1,78.4,58.2,37.2
27.6,66.6,37.7,84.0
27.6,66.6,37.7,84.0
38.3,67.2,99.2,84.9
24.3,14.3,72.6,72.6
27.7,34.0,8.3,59.6
27.7,34.0,8.3,59.6
39.2,28.1,89.0,33.8
39.2,28.1,89.0,33.8
34.7,23.9,80.6,81.6
10.7,85.1,66.3,39.8
10.7,85.1,66.3,39.8
12.9,47.4,38.1,53.2
12.9,47.4,38.1,53.2
21.7,74.7,58.6,81.4
38.1,99.3,40.6,10.8
38.1,99.3,40.6,10.8
29.0,68.2,23.9,76.4
26.3,26.9,30.5,53.7
26.3,26.9,30.5,53.7
30.0,29.0,78.3,84.7
18.3,41.8,39.7,65.9
18.3,41.8,39.7,65.9
18.9,48.9,81.3,75.2
18.9,48.9,81.3,75.2
18.8,77.6,62.2,78.3
26.2,44.4,64.3,92.0
26.2,44.4,64.3,92.0
23.7,53.5,69.0,89.2
17.4,67.4,87.6,81.1
17.4,67.4,87.6,81.1
15.7,61.7,9.8,57.3
15.7,61.7,9.8,57.3
28.3,30.9,13.1,65.3
32.6,11.0,96.5,50.1
32.6,11.0,96.5,50.1
23.1,54.2,43.7,84.3
40.8,90.0,78.3,35.3
40.8,90.0,78.3,35.3
20.9,97.5,24.2,41.6
20.9,97.5,24.2,41.6
37.1,88.6,67.8,65.5
43.6,84.6,95.7,35.6
43.6,84.6,95.7,35.6
25.6,66.7,43.7,80.3
23.7,42.1,17.4,74.5
23.7,42.1,17.4,74.5
15.3,84.0,43.4,43.3
15.3,84.0,43.4,43.3
33.6,57.1,66.2,80.4
37.8,39.1,91.9,54.5
37.8,39.1,91.9,54.5
10.3,81.4,94.0,78.0
41.8,16.3,16.3,50.9
14.9,93.2,14.8,55.7
33.2,69.6,42.4,66.4
33.2,69.6,42.4,66.4
32.7,57.2,10.4,57.4
32.7,57.2,10.4,57.4
34.9,84.3,69.4,70.0
29.0,30.2,37.8,68.9
29.0,30.2,37.8,68.9
38.4,63.4,23.7,66.4
39.7,62.6,49.5,50.3
39.7,62.6,49.5,50.3
38.6,81.1,83.3,33.7
38.6,81.1,83.3,33.7
19.7,24.2,91.2,78.6
12.8,24.7,40.1,27.7
12.8,24.7,40.1,27.7
31.7,92.2,28.3,64.9
34.4,45.7,55.0,76.1
34.4,45.7,55.0,76.1
29.4,65.1,73.5,92.8
29.4,65.1,73.5,92.8
20.4,19.6,46.8,65.7
27.3,91.4,73.3,77.3
43.8,26.5,43.5,22.6
43.8,26.5,43.5,22.6
20.6,98.1,21.7,60.4
31.9,98.3,80.0,44.7
31.9,98.3,80.0,44.7
30.1,97.0,64.0,68.7
38.0,21.8,26.1,24.3
37.4,51.8,27.1,70.1
38.0,21.8,26.1,24.3
38.6,75.6,86.5,45.0
38.6,75.6,86.5,45.0
27.2,59.9,89.0,92.5
18.4,89.9,64.1,48.8
18.4,89.9,64.1,48.8
40.2,61.9,31.9,44.1
40.2,61.9,31.9,44.1
43.6,60.2,7.1,63.8
26.2,55.4,22.4,81.1
35.5,67.3,85.6,69.0
34.7,92.0,54.5,62.4
35.5,67.3,85.6,69.0
41.5,54.7,79.1,57.3
41.5,54.7,79.1,57.3
38.6,83.7,19.5,60.8
30.7,83.3,69.2,49.5
30.7,83.3,69.2,49.5
34.5,89.7,55.5,63.8
21.0,86.2,56.7,60.4
21.0,86.2,56.7,60.4
28.4,54.5,25.7,79.3
21.0,58.8,21.1,77.4
21.0,58.8,21.1,77.4
35.2,27.9,34.3,26.6
35.2,27.9,34.3,26.6
42.6,39.2,39.7,64.9
22.1,98.5,33.2,63.6
19.9,29.8,92.3,82.4
41.0,44.8,39.9,47.0
41.0,44.8,39.9,47.0
34.8,57.7,48.3,69.8
34.8,57.7,48.3,69.8
23.5,73.2,30.9,80.5
42.7,78.6,39.3,29.4
42.7,78.6,39.3,29.4
11.8,27.8,91.5,49.1
11.8,27.8,91.5,49.1
20.6,47.8,10.3,78.9
41.7,57.6,47.3,68.3
41.9,50.0,91.9,62.3
41.9,50.0,91.9,62.3
21.7,64.3,37.5,83.5
38.5,78.9,61.5,42.0
38.5,78.9,61.5,42.0
39.7,59.5,90.0,83.2
19.8,63.9,93.1,93.6
14.6,46.4,83.5,68.9
14.6,46.4,83.5,68.9
17.4,39.0,27.1,48.0
17.4,39.0,27.1,48.0
24.5,16.7,23.5,57.5
17.0,21.6,66.8,53.2
17.0,21.6,66.8,53.2
16.7,55.6,89.7,91.2
37.0,59.3,43.6,57.0
34.0,22.1,14.6,56.9
37.0,59.3,43.6,57.0
29.7,12.3,37.2,47.3
29.7,12.3,37.2,47.3
36.9,13.1,84.6,78.4
27.0,96.4,40.5,46.5
27.0,96.4,40.5,46.5
18.7,42.0,82.7,83.3
18.7,42.0,82.7,83.3
15.2,33.8,52.8,72.1
26.2,26.1,46.0,71.4
28.2,71.0,20.3,61.9
28.2,71.0,20.3,61.9
40.0,35.1,39.4,65.7
20.6,73.3,67.1,72.5
20.6,73.3,67.1,72.5
23.4,68.5,26.2,76.0
23.4,68.5,26.2,76.0
37.3,52.7,98.4,88.5
31.8,90.3,1.6,70.6
34.5,73.1,13.6,43.6
34.5,73.1,13.6,43.6
13.8,86.8,95.9,78.9
16.8,88.2,76.9,54.7
16.8,88.2,76.9,54.7
23.0,54.2,45.8,79.5
23.0,54.2,45.8,79.5
22.4,91.0,30.5,69.1
21.7,96.2,48.0,68.6
11.5,53.3,28.6,51.9
11.5,53.3,28.6,51.9
36.6,59.6,9.7,70.8
29.1,66.1,26.9,75.2
29.1,66.1,26.9,75.2
24.3,89.7,39.8,56.8
24.3,89.7,39.8,56.8
14.3,86.8,87.4,76.4
17.3,60.3,91.3,92.3
12.3,95.1,93.2,34.5
12.3,95.1,93.2,34.5
43.2,13.5,94.7,78.5
23.8,64.7,71.5,91.6
23.8,64.7,71.5,91.6
20.7,95.8,85.9,61.6
20.7,95.8,85.9,61.6
25.4,34.5,2.3,68.3
37.3,25.2,18.8,57.6
38.7,53.8,69.2,56.3
38.7,53.8,69.2,56.3
25.7,34.9,32.9,72.7
40.1,81.7,41.5,22.7
40.1,81.7,41.5,22.7
23.4,54.6,15.8,72.6
23.4,54.6,15.8,72.6
22.6,69.5,65.5,85.2
42.3,59.7,53.2,68.5
40.3,84.5,96.8,76.4
22.6,69.3,87.3,94.1
22.6,69.3,87.3,94.1
44.4,74.5,68.7,42.4
44.4,74.5,68.7,42.4
25.7,19.4,14.1,56.9
44.2,37.6,51.3,66.5
24.9,65.2,8.1,81.6
32.2,31.0,99.3,71.6
32.2,31.0,99.3,71.6
42.1,12.8,69.6,20.3
42.1,12.8,69.6,20.3
22.5,97.8,95.0,63.2
22.5,97.8,95.0,63.2
30.9,48.1,29.0,62.5
30.9,48.1,29.0,62.5
11.3,86.1,80.3,71.5
24.5,47.0,39.7,80.5
16.3,67.1,13.5,75.9
32.1,87.3,32.2,39.7
32.1,87.3,32.2,39.7
30.9,55.3,90.2,81.3
30.9,55.3,90.2,81.3
11.6,90.8,90.6,73.6
37.7,24.8,91.1,83.9
15.4,45.3,31.3,76.1
17.7,91.1,45.8,36.3
17.7,91.1,45.8,36.3
26.7,89.4,4.1,43.5
26.7,89.4,4.1,43.5
31.0,18.4,25.0,58.6
24.3,62.6,90.5,96.3
24.3,62.6,90.5,96.3
40.2,61.5,86.7,62.5
40.2,61.5,86.7,62.5
38.7,54.9,6.7,68.0
30.9,43.2,37.3,75.3
28.6,75.4,18.8,74.8
12.4,59.0,93.7,72.4
12.4,59.0,93.7,72.4
32.3,76.2,40.2,50.2
32.3,76.2,40.2,50.2
11.8,21.7,0.5,55.8
10.2,37.2,43.1,42.8
10.2,37.2,43.1,42.8
19.3,87.5,87.2,53.1
19.3,87.5,87.2,53.1
36.3,56.8,34.6,71.7
34.9,72.5,3.5,70.4
35.5,86.4,32.7,27.4
35.5,86.4,32.7,27.4
44.3,73.4,80.0,42.8
44.3,73.4,80.0,42.8
21.2,42.8,46.9,78.9
15.6,34.3,42.3,69.6
40.9,67.4,71.5,56.3
40.9,67.4,71.5,56.3
12.3,57.6,81.6,65.3
12.3,57.6,81.6,65.3
34.4,92.1,44.1,33.8
34.4,92.1,44.1,33.8
25.0,38.6,6.7,56.5
25.0,38.6,6.7,56.5
20.8,85.1,40.7,74.4
36.4,55.5,46.1,73.7
44.4,70.3,34.6,31.2
44.4,70.3,34.6,31.2
32.5,35.2,7.5,43.7
32.5,35.2,7.5,43.7
16.5,42.8,7.4,74.2
31.9,62.7,48.7,76.0
24.7,20.4,9.3,46.7
24.7,20.4,9.3,46.7
36.3,49.8,82.4,64.7
36.3,49.8,82.4,64.7
16.2,49.8,57.3,71.8
16.2,49.8,57.3,71.8
17.8,50.9,66.4,72.9
18.7,51.0,37.4,81.8
17.8,50.9,66.4,72.9
34.8,13.8,97.5,82.6
25.9,16.6,92.2,63.2
25.9,16.6,92.2,63.2
41.6,44.2,76.5,58.0
41.6,44.2,76.5,58.0
18.5,88.7,6.4,61.4
11.1,45.5,87.4,81.4
17.6,24.7,10.0,31.7
17.6,24.7,10.0,31.7
13.7,57.4,98.5,73.9
13.7,57.4,98.5,73.9
43.9,12.8,66.8,66.1
42.9,72.1,89.4,76.1
41.1,83.7,42.8,24.9
41.1,83.7,42.8,24.9
15.9,55.9,43.6,67.2
15.9,55.9,43.6,67.2
12.0,43.6,57.5,59.3
12.0,43.6,57.5,59.3
11.7,61.2,45.4,56.9
11.7,61.2,45.4,56.9
30.5,43.0,64.3,82.7
34.3,34.2,73.4,81.7
14.1,12.6,28.4,18.4
14.1,12.6,28.4,18.4
41.7,38.8,61.5,37.8
41.7,38.8,61.5,37.8
30.7,22.1,53.7,72.3
23.6,78.6,83.2,87.0
29.1,57.1,9.6,71.6
29.1,57.1,9.6,71.6
27.9,61.2,42.5,81.8
27.9,61.2,42.5,81.8
38.5,82.7,17.8,17.0
38.5,82.7,17.8,17.0
22.3,90.1,72.6,55.3
22.3,90.1,72.6,55.3
14.2,35.7,8.6,68.1
35.7,74.9,1.2,70.2
22.7,62.4,70.2,88.5
22.7,62.4,70.2,88.5
35.8,46.9,76.2,71.8
35.8,46.9,76.2,71.8
10.4,54.4,43.4,72.8
11.9,80.9,26.5,62.7
22.0,37.0,70.1,75.1
22.0,37.0,70.1,75.1
40.6,61.6,6.7,33.9
40.6,61.6,6.7,33.9
37.9,83.5,37.0,31.7
37.9,83.5,37.0,31.7
12.6,50.0,65.9,59.8
12.6,50.0,65.9,59.8
34.9,37.0,27.4,67.6
22.8,62.9,63.0,85.9
42.1,24.1,24.5,13.4
42.1,24.1,24.5,13.4
44.8,46.8,41.3,46.5
44.8,46.8,41.3,46.5
36.1,13.2,88.4,80.0
16.8,43.0,31.1,75.3
40.0,55.1,59.9,54.0
40.0,55.1,59.9,54.0
20.2,74.8,70.3,76.2
20.2,74.8,70.3,76.2
30.6,21.2,46.4,43.9
30.6,21.2,46.4,43.9
41.1,55.5,22.1,38.3
41.1,55.5,22.1,38.3
16.8,76.1,97.1,87.3
33.6,34.6,26.5,67.0
41.3,59.7,10.8,37.7
41.3,59.7,10.8,37.7
44.3,23.6,58.6,21.4
44.3,23.6,58.6,21.4
21.6,94.9,15.8,62.6
19.2,93.0,20.3,62.7
28.0,33.1,31.8,64.2
28.0,33.1,31.8,64.2
38.8,47.6,34.7,44.4
38.8,47.6,34.7,44.4
23.6,15.4,17.8,40.4
23.6,15.4,17.8,40.4
38.5,60.5,28.1,39.3
38.5,60.5,28.1,39.3
20.7,99.2,10.9,57.1
18.8,13.4,73.7,67.5
43.8,60.5,95.3,63.5
43.8,60.5,95.3,63.5
14.4,44.6,41.9,54.5
14.4,44.6,41.9,54.5
17.8,13.6,0.6,51.1
25.0,63.7,28.0,81.8
40.8,34.2,35.5,29.7
40.8,34.2,35.5,29.7
28.3,91.0,70.4,55.9
28.3,91.0,70.4,55.9
30.3,46.1,89.5,91.4
45.0,66.7,35.3,60.1
44.0,90.7,15.2,8.6
44.0,90.7,15.2,8.6
17.0,86.5,9.7,31.0
17.0,86.5,9.7,31.0
41.9,63.3,61.0,51.4
41.9,63.3,61.0,51.4
26.9,37.7,22.8,61.4
26.9,37.7,22.8,61.4
26.0,72.7,21.5,78.5
36.3,19.0,8.8,53.0
19.5,65.1,91.1,92.6
31.1,25.3,56.3,44.9
31.1,25.3,56.3,44.9
37.8,38.4,26.8,42.0
37.8,38.4,26.8,42.0
16.3,71.3,48.7,77.8
44.1,59.2,58.9,68.8
10.6,54.0,64.5,66.9
10.6,54.0,64.5,66.9
11.5,35.2,46.0,43.8
11.5,35.2,46.0,43.8
40.8,85.0,68.1,29.4
40.8,85.0,68.1,29.4
42.8,10.1,79.0,25.3
42.8,10.1,79.0,25.3
43.1,32.5,86.5,79.5
29.1,34.8,70.0,83.7
31.6,90.7,18.3,25.8
31.6,90.7,18.3,25.8
24.2,39.4,59.3,71.8
24.2,39.4,59.3,71.8
43.7,55.3,63.1,71.9
23.0,28.3,10.1,64.7
15.4,39.1,66.4,59.3
15.4,39.1,66.4,59.3
24.3,20.2,68.5,66.1
24.3,20.2,68.5,66.1
24.8,98.6,54.0,52.6
24.8,98.6,54.0,52.6
33.6,23.4,35.2,39.0
33.6,23.4,35.2,39.0
39.3,46.2,51.3,72.2
10.7,50.4,89.7,82.7
34.3,93.6,6.7,21.4
34.3,93.6,6.7,21.4
44.2,31.8,15.2,26.2
44.2,31.8,15.2,26.2
29.3,81.7,30.6,71.7
24.1,90.0,2.7,66.1
29.0,84.6,53.5,60.5
29.0,84.6,53.5,60.5
31.0,70.2,47.6,54.0
31.0,70.2,47.6,54.0
15.4,76.8,67.4,57.9
15.4,76.8,67.4,57.9
23.8,64.2,93.8,95.5
23.8,64.2,93.8,95.5
36.4,62.9,7.5,70.5
12.9,88.3,7.6,53.9
34.1,41.9,70.3,72.3
34.1,41.9,70.3,72.3
41.4,53.8,55.9,51.2
41.4,53.8,55.9,51.2
34.7,91.7,59.2,63.9
23.0,68.9,98.4,93.9
32.4,99.0,77.3,41.4
32.4,99.0,77.3,41.4
